,dt,open,close,high,low,vol,ts,close_nxt30min,close_diff_nxt30min,close_diffrate_nxt30min,label1,k,d,j,duanxian,pianliEMA,pianli,atr,obv,m5,m10,predict_score
38980,2024-05-24 03:41:00,63.48,63.48,63.482,63.47,76552,1716493260,,,,False,66.60292845444867,39.54572447768799,120.71733640797005,115.57329459612802,0.01041785330833729,0.011338794188577401,0.066357142857143,-13519358,-13693852.07229342,-14581568.449905762,0.52932566
38983,2024-05-24 03:44:00,63.505,63.51,63.52,63.485,115880,1716493440,,,,False,70.68190893985609,45.079714435987675,121.8862979475929,84.72828004925589,0.01004615561679973,0.00999951137611106,0.07707142857142912,-13442914,-13591084.095494349,-14468905.090311896,0.52932566
38984,2024-05-24 03:45:00,63.545,63.5,63.569,63.5,136432,1716493500,,,,False,72.0222961409284,46.87588654965039,122.31511532348443,80.7323360442907,0.01002180585022295,0.009973106317069384,0.07435714285714314,-13579346,-13587171.396996234,-14434020.420103587,0.52932566
38985,2024-05-24 03:46:00,63.538,63.43,63.538,63.43,94284,1716493560,,,,False,72.65027123576101,48.59417886205777,120.7624559831675,66.49376228460403,0.009600850630802881,0.008758940191962742,0.07814285714285722,-13673630,-13615990.931330822,-14404201.187942663,0.52932566
38986,2024-05-24 03:47:00,63.43,63.43,63.46,63.43,74548,1716493620,,,,False,73.23638132427145,50.236992359538675,119.23515925373698,53.0057740938653,0.009001717687283629,0.00780345180024512,0.06992857142857188,-13748178,-13660053.287553882,-14378474.788415499,0.52932566
38988,2024-05-24 03:49:00,63.45,63.465,63.47,63.435,84092,1716493740,,,,False,74.77165835293485,53.34882414799087,117.61732676282281,31.17613605496676,0.007977776649113323,0.007055902216253413,0.0652857142857149,-13432390,-13552260.794468395,-14308895.418295125,0.5827382
38996,2024-05-24 03:57:00,63.37,63.44,63.47,63.37,126116,1716494220,,,,False,76.30823771299157,63.33864461047304,102.24742391802863,15.645656006742115,0.006958336303884698,0.004681290924487424,0.10471428571428529,-12361534,-12531516.237369902,-13861056.741662547,0.540593
38997,2024-05-24 03:58:00,63.44,63.51,63.51,63.424,129496,1716494280,,,,False,76.03364513962053,64.18497797908287,99.73097946069583,15.140729948681326,0.006149393002567999,0.004531506399934601,0.10407142857142761,-12232038,-12431690.158246603,-13797173.653754212,0.540593
38998,2024-05-24 03:59:00,63.49,63.51,63.51,63.44,104504,1716494340,,,,False,75.77735873780757,64.95780336299785,97.41646948742704,15.93850856523062,0.005545108814559125,0.004336540438541376,0.10414285714285601,-12336542,-12399974.105497736,-13739893.98105797,0.5106281
40755,2024-06-01 00:46:00,59.465,59.49,59.49,59.46,106624,1717173960,59.87,0.37999999999999545,0.006387628172802075,True,36.514080377687804,18.88580291334346,71.77063530637649,99.57510530435354,0.005363590813298388,0.007393186540394372,0.07092857142857209,-12765344,-12856640.062485186,-12732449.921883319,0.51698244
40757,2024-06-01 00:48:00,59.376,59.39,59.39,59.376,118864,1717174080,59.96,0.5700000000000003,0.009597575349385424,True,40.73303078262115,21.586900240272627,79.0252918673182,52.357878509000415,0.005665525898525176,0.005420449897189578,0.07214285714285802,-13045020,-12934881.36110453,-12752005.994018396,0.54690355
40758,2024-06-01 00:49:00,59.375,59.45,59.45,59.37,72544,1717174140,59.94,0.4899999999999949,0.008242220353237928,True,43.12010216361337,23.02244703516201,83.3154124205161,47.886268609030495,0.00559013098347406,0.005439341153371823,0.07285714285714409,-12972476,-12947412.90740302,-12760651.876605911,0.54690355
40759,2024-06-01 00:50:00,59.445,59.38,59.445,59.33,89140,1717174200,59.975,0.5949999999999989,0.010020208824520021,True,44.57155181415895,24.45905402042847,84.7965474016199,36.87942055314231,0.005154803775021937,0.004284149358117691,0.07892857142857272,-13061616,-12985480.604935348,-12772454.391248818,0.5706596
40760,2024-06-01 00:51:00,59.35,59.327,59.35,59.27,142776,1717174260,59.97,0.6430000000000007,0.010838235541996068,True,45.541635494384565,25.864559452025546,84.8957875791026,26.128187114521978,0.00432431351291073,0.002663332988688317,0.08335714285714449,-13204392,-13058451.0699569,-12789393.121003766,0.5706596
40761,2024-06-01 00:52:00,59.329,59.37,59.38,59.329,97944,1717174320,59.944,0.5740000000000052,0.009668182583796618,True,47.02933598523511,27.275544554239517,86.5369188472263,26.814647257176787,0.0036240907561464514,0.0022236452426178934,0.07892857142857324,-13106448,-13074450.046637936,-12801826.645670284,0.5706596
40762,2024-06-01 00:53:00,59.37,59.46,59.46,59.37,138676,1717174380,59.97,0.509999999999998,0.008577194752774941,True,49.80599660508733,28.777574690962705,91.86284043333657,42.89514271898736,0.0034988206271890643,0.003248280369274289,0.07657142857143029,-12967772,-13038890.697758624,-12808334.30662439,0.5706596
40763,2024-06-01 00:54:00,59.465,59.46,59.472,59.46,88460,1717174440,60.067,0.6069999999999993,0.010208543558694909,True,52.39754651694941,30.352239479361817,96.48816059212461,57.480946372392,0.0036081848946059123,0.0038269134294396084,0.06907142857143052,-13056232,-13044671.131839085,-12818055.784795983,0.51698244
40764,2024-06-01 00:55:00,59.435,59.41,59.435,59.41,46552,1717174500,60.095,0.6850000000000023,0.011530045446894501,True,54.18739561707723,31.941249888542846,98.67968707414599,62.90404528059452,0.0035255168886524435,0.0033601808767455056,0.06728571428571632,-13102784,-13064042.087892724,-12829221.597156925,0.51698244
40765,2024-06-01 00:56:00,59.39,59.44,59.45,59.39,75976,1717174560,60.1,0.6600000000000037,0.011103633916554572,True,56.23527993442925,33.56085189160194,101.58413602008386,69.00991770010617,0.003498266880970916,0.0034437668656078597,0.06514285714285961,-13026808,-13051630.725261819,-12836970.083542928,0.51698244
40766,2024-06-01 00:57:00,59.449,59.416,59.449,59.416,31244,1717174620,60.15,0.7340000000000018,0.012353574794668132,True,57.844751838171625,35.17977855470659,103.17469840510171,63.75143093159721,0.003352944436167506,0.003062299546560685,0.06285714285714507,-13058052,-13053771.150174547,-12845639.962619677,0.51698244
40767,2024-06-01 00:58:00,59.44,59.42,59.464,59.42,67472,1717174680,60.122,0.7019999999999982,0.01181420397172666,True,59.39724008040671,36.79427598975326,104.60316826171362,54.88985989567594,0.0031736187145826682,0.002814967271412992,0.06307142857143079,-12990580,-13032707.4334497,-12851323.8856542,0.51698244
40768,2024-06-01 00:59:00,59.43,59.45,59.451,59.43,55596,1717174740,60.182,0.7319999999999993,0.012312867956265757,True,61.223587597058845,38.42289676357363,106.82496926402928,60.081097070608195,0.003131938929289271,0.0030485793587024753,0.06050000000000212,-12934984,-13000132.955633134,-12854604.674452076,0.51698244
40769,2024-06-01 01:00:00,59.47,59.5,59.5,59.47,75716,1717174800,60.141,0.6409999999999982,0.010773109243697449,True,63.557109430210865,40.09851094134945,110.4743064079337,71.98537570878301,0.0033823124160679884,0.0038830593896254225,0.06192857142857327,-12859268,-12953177.97042209,-12854787.54996376,0.51698244
40771,2024-06-01 01:02:00,59.588,59.68,59.68,59.588,119484,1717174920,60.203,0.5230000000000032,0.00876340482573732,True,68.25419310365035,43.58637305606224,117.58983319882657,93.96144247509692,0.005580099602485046,0.008241681423115998,0.06807142857143031,-12557896,-12760128.87574315,-12836460.415018449,0.51698244
40773,2024-06-01 01:04:00,59.729,59.69,59.729,59.685,105508,1717175040,60.09,0.4000000000000057,0.006701289998324773,True,71.9082243336493,47.13534778174281,121.4539774374623,104.06091652081628,0.008171477503298798,0.010488480784779517,0.06278571428571514,-12499364,-12591813.278108068,-12806564.579953592,0.58891004
40776,2024-06-01 01:07:00,59.645,59.67,59.686,59.645,91080,1717175220,60.025,0.3549999999999969,0.005949388302329426,True,75.06426014548728,52.150049401876515,120.89268163270881,74.31131385811754,0.008952299732874251,0.009170208322005406,0.05585714285714311,-12407488,-12520824.082402391,-12774266.149361558,0.58440804
40777,2024-06-01 01:08:00,59.67,59.65,59.67,59.65,50480,1717175280,60.075,0.42500000000000426,0.007124895222129158,True,76.01396801670829,53.74097730953197,120.55994943106091,62.64929411927582,0.008848609754074012,0.00864122979647353,0.056428571428571876,-12457968,-12499872.054934928,-12761862.300366987,0.58440804
40778,2024-06-01 01:09:00,59.63,59.677,59.677,59.595,94556,1717175340,60.025,0.347999999999999,0.0058313923287028335,True,77.0610198304564,55.29564681092693,120.59176586951533,68.38253400557568,0.008742147896134688,0.00852922418025604,0.058714285714285906,-12363412,-12454385.36995662,-12746236.798391812,0.58440804
40779,2024-06-01 01:10:00,59.67,59.715,59.729,59.67,106764,1717175400,60.04,0.32499999999999574,0.005442518630159854,True,78.44071252552004,56.83865119189981,121.64483519276051,75.45698105265993,0.008777450349036795,0.008848055254841005,0.058642857142857,-12256648,-12388472.913304415,-12727037.237670565,0.58440804
40780,2024-06-01 01:11:00,59.755,59.745,59.755,59.736,114680,1717175460,59.98,0.23499999999999943,0.003933383546740304,True,79.77543425458788,58.36777006274568,122.59076263827228,83.80778475841251,0.008956034931123819,0.009313204095297865,0.059142857142856844,-12141968,-12306304.60886961,-12704093.345997209,0.58440804
40781,2024-06-01 01:12:00,59.745,59.79,59.79,59.734,88868,1717175520,59.96,0.1700000000000017,0.002843284830239199,False,81.12373863761536,59.88483463440366,123.60154664403876,93.37338054533065,0.00933279816836068,0.010086324642834401,0.0597142857142851,-12053100,-12221903.072579741,-12678564.195173789,0.58440804
40782,2024-06-01 01:13:00,59.79,59.8,59.8,59.79,101580,1717175580,59.905,0.10500000000000398,0.0017558528428094312,False,82.38215606177434,61.38465606289504,124.37715605953294,101.82726368049417,0.009726658434391562,0.010514378966453323,0.058214285714285045,-11951520,-12131775.381719828,-12650052.65810815,0.58440804
40783,2024-06-01 01:14:00,59.79,59.79,59.79,59.782,65332,1717175640,59.92,0.13000000000000256,0.00217427663488882,False,83.4607557295985,62.85639604067527,124.66947510744497,106.53910410416148,0.009956314449830115,0.010415626480707221,0.05592857142857101,-12016852,-12093467.587813219,-12625221.259750968,0.58440804
40784,2024-06-01 01:15:00,59.795,59.82,59.82,59.79,78204,1717175700,60.005,0.18500000000000227,0.003092611166833873,True,84.56337201429194,64.30352777224971,125.08306049837643,112.34557945617982,0.010165488873609152,0.010583837721167225,0.04921428571428521,-11938648,-12041861.058542147,-12598296.818192108,0.58440804
40785,2024-06-01 01:16:00,59.8,59.87,59.87,59.8,134252,1717175760,60.091,0.22100000000000364,0.003691331217638277,True,85.59248054667249,65.72279129054456,125.33185905892833,117.19963415175474,0.010515845686603437,0.011216559312592004,0.04764285714285675,-11804396,-11962706.039028099,-12567163.452772811,0.6056333
40788,2024-06-01 01:19:00,59.95,59.94,59.96,59.937,108468,1717175940,60.07,0.13000000000000256,0.002168835502168878,False,87.91902920233134,69.73595835597762,124.28517089503882,117.47756205850274,0.012048312790119337,0.012959523592380978,0.04457142857142874,-11311660,-11501662.085637957,-12426268.137890168,0.6056333
40789,2024-06-01 01:20:00,59.94,59.975,59.975,59.94,114216,1717176000,60.08,0.10499999999999687,0.0017507294706127032,False,88.72442725550926,71.00185628261306,124.16956920130167,120.27692372556334,0.01245504007109755,0.013268494633053974,0.043857142857143164,-11197444,-11400256.057091972,-12378078.95601212,0.5684111
40790,2024-06-01 01:21:00,59.97,59.97,59.98,59.96,73724,1717176060,60.135,0.16499999999999915,0.0027513756878439076,False,89.39994162895151,72.22839530570229,123.74303427544993,120.39655814474075,0.01267387868780816,0.013111555921229378,0.04235714285714311,-11271168,-11357226.704727981,-12334670.683227332,0.5684111
40791,2024-06-01 01:22:00,59.955,59.944,59.955,59.94,81092,1717176120,60.14,0.19599999999999795,0.0032697184038435532,True,89.83232647273573,73.40199071683786,122.69299798453144,98.99717042876328,0.012565443922380223,0.012348574391524347,0.043071428571428684,-11352260,-11355571.136485321,-12296144.774081161,0.5684111
40792,2024-06-01 01:23:00,59.965,59.97,59.988,59.93,137200,1717176180,59.985,0.015000000000000568,0.0002501250625312751,False,90.3703112346932,74.53321208469488,122.04450953468987,91.86464466371959,0.012374732189513562,0.01199330872378024,0.041357142857142905,-11215060,-11308734.090990216,-12253749.292744646,0.5396693
40794,2024-06-01 01:25:00,60.07,60.095,60.095,60.052,102644,1717176300,59.98,-0.11500000000000199,-0.0019136367418254763,False,91.61147111999942,76.69712756533414,121.44015822933,102.30977415959003,0.01295434456420073,0.013721457097787888,0.04428571428571461,-10956640,-11135936.040440097,-12157877.417870011,0.6103891
40795,2024-06-01 01:26:00,60.1,60.1,60.105,60.1,99776,1717176360,60.035,-0.06500000000000483,-0.0010815307820300304,False,92.13078621898553,77.72603814224424,120.94028237246815,107.33992803727381,0.013298912516971462,0.013988048422512918,0.04100000000000037,-10856864,-11042912.026960066,-12106857.283835893,0.5324242
40797,2024-06-01 01:28:00,60.165,60.122,60.165,60.115,120784,1717176480,59.965,-0.15699999999999648,-0.0026113569076211115,False,92.78958869020107,79.6568693593762,119.05502735185081,109.77503313070929,0.013916217495957856,0.014277653061727118,0.04650000000000024,-10792896,-10877173.345315587,-12001271.321218753,0.5933311
40798,2024-06-01 01:29:00,60.128,60.182,60.182,60.11,81840,1717176540,59.92,-0.26200000000000045,-0.004353461167791041,False,93.270282777521,80.56443025391918,118.68198782472464,113.75640989917366,0.01416479332331772,0.014661944978037442,0.049500000000000356,-10711056,-10821800.896877058,-11950674.641955273,0.5933311
40799,2024-06-01 01:30:00,60.17,60.141,60.17,60.14,74336,1717176600,59.955,-0.18599999999999994,-0.0030927320796129087,False,93.41922299001374,81.42141643632549,117.41483609739024,102.103237003028,0.014105220612695207,0.01398607519145018,0.047500000000000445,-10785392,-10809664.59791804,-11904977.283447225,0.5933311
40800,2024-06-01 01:31:00,60.205,60.135,60.205,60.12,120304,1717176660,59.87,-0.26500000000000057,-0.004406751475846023,False,93.35883272294329,82.21724418876667,115.64200979129652,84.98982390899845,0.013794710286092403,0.013173689632886794,0.04857142857142906,-10905696,-10841675.065278694,-11865789.782135569,0.5933311
40801,2024-06-01 01:32:00,60.15,60.203,60.21,60.15,123740,1717176720,59.915,-0.2880000000000038,-0.004783814760061854,False,93.75193181800951,82.98622336404952,115.2833487259295,87.5504934246987,0.013660699622147112,0.013392678294256525,0.04964285714285767,-10781956,-10821768.710185796,-11823286.496561626,0.5933311
40802,2024-06-01 01:33:00,60.235,60.205,60.235,60.205,100524,1717176780,59.895,-0.30999999999999517,-0.0051490739971762345,False,93.9612158107985,83.71788952716612,114.44786837806325,86.74498818535345,0.013532971583089175,0.013277515504973303,0.05028571428571433,-10681432,-10774989.80679053,-11778507.888853326,0.5933311
40804,2024-06-01 01:35:00,60.05,60.07,60.075,60.05,122276,1717176900,59.84,-0.22999999999999687,-0.0038288663226235535,False,92.6647063141252,84.91442658819632,108.16526576598298,42.64447495971426,0.01162840306553069,0.009366550993268552,0.05742857142857157,-11026660,-10887634.136351347,-11716088.578676216,0.64436024
40805,2024-06-01 01:36:00,60.08,60.06,60.09,60.06,78984,1717176960,59.8,-0.2600000000000051,-0.004329004329004414,False,91.86601434057133,85.377865771688,104.84231147833799,23.34934086413321,0.010367617965526075,0.007846047765516843,0.05742857142857157,-11105644,-10960304.090900898,-11692149.575590873,0.64436024
40806,2024-06-01 01:37:00,60.02,60.025,60.077,60.015,196092,1717177020,59.86,-0.16499999999999915,-0.0027488546438983615,False,90.78978294137332,85.73866024966702,100.89202832478588,6.700498519186539,0.008975142659084893,0.006190192046202525,0.057714285714285704,-11301736,-11074114.727267265,-11676839.239293193,0.5276605
40807,2024-06-01 01:38:00,60.045,60.075,60.08,60.045,65768,1717177080,59.835,-0.240000000000002,-0.003995006242197286,False,90.14146999577488,86.03218089940754,98.36004818850961,1.9636731999408141,0.007899329155633746,0.005747702148731453,0.05471428571428559,-11235968,-11128065.818178177,-11659550.171085617,0.64436024
40808,2024-06-01 01:39:00,60.08,60.025,60.08,60.02,30940,1717177140,59.86,-0.16499999999999915,-0.0027488546438983615,False,89.14190059566208,86.23949554582451,94.9467106953372,-6.3781481504256305,0.006798075565424712,0.004595568385006644,0.05592857142857101,-11266908,-11174346.545452118,-11644152.43888618,0.6042119
40809,2024-06-01 01:40:00,60.035,60.04,60.043,60.025,45520,1717177200,59.795,-0.24499999999999744,-0.004080612924716813,False,88.32731235082306,86.37868333282441,92.2245703868204,-7.043496823626015,0.005860588291272873,0.003985613742969194,0.05649999999999977,-11221388,-11190027.030301413,-11627573.441282801,0.6042119
